tipo_instancias,rangos,palos,tipo_mano,razonador,archivo,es_timeout,es_error,error_msg,carga_ms,init_ms,precomp_ms,total_ms,mem_pico_mb,clases_jerarquia,total_inferencias,consistente,inst_CartaAlta,inst_Par,inst_DoblePar,inst_Trio,inst_Escalera,inst_Color,inst_Full,inst_Poker,inst_EscaleraColor,inst_EscaleraReal,total_s
instancias_divididas,13,12,EscaleraColor,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_12p\baraja_13r_12p_escalera_color_benchmark_20260708_234018.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,12,EscaleraReal,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_12p\baraja_13r_12p_escalera_real_benchmark_20260708_235146.csv,False,False,,155.0,231.0,11393.0,11624.0,390.0,40.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,11.624
instancias_divididas,13,12,EscaleraReal,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_12p\baraja_13r_12p_escalera_real_benchmark_20260708_235146.csv,False,False,,90.0,64.0,200559.0,200623.0,14733.0,40.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,200.623
instancias_divididas,13,12,EscaleraReal,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_12p\baraja_13r_12p_escalera_real_benchmark_20260708_235146.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,12,Full,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_12p\baraja_13r_12p_full_benchmark_20260708_232617.csv,False,False,,148.0,243.0,16162.0,16405.0,502.0,40.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,16.405
instancias_divididas,13,12,Full,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_12p\baraja_13r_12p_full_benchmark_20260708_232617.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,12,Full,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_12p\baraja_13r_12p_full_benchmark_20260708_232617.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,12,Par,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_12p\baraja_13r_12p_par_benchmark_20260708_224235.csv,False,False,,135.0,222.0,15605.0,15827.0,406.0,40.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.827
instancias_divididas,13,12,Par,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_12p\baraja_13r_12p_par_benchmark_20260708_224235.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,12,Par,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_12p\baraja_13r_12p_par_benchmark_20260708_224235.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,12,Poker,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_12p\baraja_13r_12p_poker_benchmark_20260708_233706.csv,False,False,,161.0,244.0,82267.0,82511.0,1247.0,40.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,82.511
instancias_divididas,13,12,Poker,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_12p\baraja_13r_12p_poker_benchmark_20260708_233706.csv,False,False,,88.0,89.0,77682.0,77771.0,14731.0,40.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,77.771
instancias_divididas,13,12,Poker,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_12p\baraja_13r_12p_poker_benchmark_20260708_233706.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,12,Trio,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_12p\baraja_13r_12p_trio_benchmark_20260708_225322.csv,False,False,,135.0,196.0,21686.0,21882.0,598.0,40.0,12.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.882
instancias_divididas,13,12,Trio,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_12p\baraja_13r_12p_trio_benchmark_20260708_225322.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,12,Trio,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_12p\baraja_13r_12p_trio_benchmark_20260708_225322.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,16,CartaAlta,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_carta_alta_benchmark_20260708_213933.csv,False,False,,178.0,225.0,12592.0,12817.0,391.0,44.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.817
instancias_divididas,13,16,CartaAlta,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_carta_alta_benchmark_20260708_213933.csv,False,False,,100.0,107.0,5609.0,5716.0,2140.0,44.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.716
instancias_divididas,13,16,CartaAlta,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_carta_alta_benchmark_20260708_213933.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,16,Color,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_color_benchmark_20260708_220501.csv,False,False,,148.0,240.0,60008.0,60248.0,1143.0,44.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,60.248
instancias_divididas,13,16,Color,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_color_benchmark_20260708_220501.csv,False,False,,102.0,102.0,5656.0,5758.0,2844.0,44.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.758
instancias_divididas,13,16,Color,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_color_benchmark_20260708_220501.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,16,DoblePar,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_doble_par_benchmark_20260708_214023.csv,False,False,,154.0,238.0,8734.0,8972.0,359.0,44.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.972
instancias_divididas,13,16,DoblePar,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_doble_par_benchmark_20260708_214023.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,16,DoblePar,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_doble_par_benchmark_20260708_214023.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,16,Escalera,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_escalera_benchmark_20260708_220330.csv,False,False,,172.0,261.0,16269.0,16530.0,615.0,44.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.53
instancias_divididas,13,16,Escalera,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_escalera_benchmark_20260708_220330.csv,False,False,,104.0,101.0,42508.0,42609.0,14732.0,44.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,42.609
instancias_divididas,13,16,Escalera,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_escalera_benchmark_20260708_220330.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,16,EscaleraColor,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_escalera_color_benchmark_20260708_222137.csv,False,False,,159.0,205.0,42102.0,42307.0,1232.0,44.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,42.307
instancias_divididas,13,16,EscaleraColor,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_escalera_color_benchmark_20260708_222137.csv,False,False,,91.0,89.0,71107.0,71196.0,14733.0,44.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,71.196
instancias_divididas,13,16,EscaleraColor,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_escalera_color_benchmark_20260708_222137.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,16,EscaleraReal,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_escalera_real_benchmark_20260708_222402.csv,False,False,,160.0,263.0,66657.0,66920.0,1175.0,44.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,66.92
instancias_divididas,13,16,EscaleraReal,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_escalera_real_benchmark_20260708_222402.csv,False,False,,98.0,93.0,167956.0,168049.0,14735.0,44.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,168.049
instancias_divididas,13,16,EscaleraReal,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_escalera_real_benchmark_20260708_222402.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,16,Full,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_full_benchmark_20260708_220639.csv,False,False,,152.0,225.0,64133.0,64358.0,1079.0,44.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,64.358
instancias_divididas,13,16,Full,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_full_benchmark_20260708_220639.csv,False,False,,106.0,89.0,93985.0,94074.0,14732.0,44.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,94.074
instancias_divididas,13,16,Full,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_full_benchmark_20260708_220639.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,16,Par,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_par_benchmark_20260708_215105.csv,False,False,,141.0,192.0,8994.0,9186.0,375.0,44.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.186
instancias_divididas,13,16,Par,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_par_benchmark_20260708_215105.csv,False,False,,99.0,81.0,45967.0,46048.0,14732.0,44.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.048
instancias_divididas,13,16,Par,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_par_benchmark_20260708_215105.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,16,Poker,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_poker_benchmark_20260708_220950.csv,False,False,,163.0,224.0,74612.0,74836.0,1235.0,44.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,74.836
instancias_divididas,13,16,Poker,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_poker_benchmark_20260708_220950.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,16,Poker,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_poker_benchmark_20260708_220950.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,16,Trio,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_trio_benchmark_20260708_215232.csv,False,False,,174.0,248.0,25809.0,26057.0,615.0,44.0,12.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.057
instancias_divididas,13,16,Trio,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_trio_benchmark_20260708_215232.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,16,Trio,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_16p\baraja_13r_16p_trio_benchmark_20260708_215232.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,4,CartaAlta,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_carta_alta_benchmark_20260709_122306.csv,False,False,,148.0,157.0,4640.0,4797.0,246.0,32.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.797
instancias_divididas,13,4,CartaAlta,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_carta_alta_benchmark_20260709_122306.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,4,CartaAlta,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_carta_alta_benchmark_20260709_122306.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,4,Color,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_color_benchmark_20260709_125155.csv,False,False,,160.0,190.0,27274.0,27464.0,678.0,32.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27.464
instancias_divididas,13,4,Color,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_color_benchmark_20260709_125155.csv,False,False,,84.0,53.0,52387.0,52440.0,14728.0,32.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,52.44
instancias_divididas,13,4,Color,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_color_benchmark_20260709_125155.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,4,DoblePar,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_doble_par_benchmark_20260709_122843.csv,False,False,,142.0,182.0,8046.0,8228.0,294.0,32.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.228
instancias_divididas,13,4,DoblePar,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_doble_par_benchmark_20260709_122843.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,4,DoblePar,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_doble_par_benchmark_20260709_122843.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,4,Escalera,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_escalera_benchmark_20260709_124612.csv,False,False,,145.0,187.0,10879.0,11066.0,662.0,32.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.066
instancias_divididas,13,4,Escalera,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_escalera_benchmark_20260709_124612.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,4,Escalera,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_escalera_benchmark_20260709_124612.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,4,EscaleraColor,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_escalera_color_benchmark_20260709_130652.csv,False,False,,145.0,192.0,18906.0,19098.0,838.0,32.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,19.098
instancias_divididas,13,4,EscaleraColor,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_escalera_color_benchmark_20260709_130652.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,4,EscaleraColor,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_escalera_color_benchmark_20260709_130652.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,4,EscaleraReal,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_escalera_real_benchmark_20260709_131243.csv,False,False,,148.0,212.0,4598.0,4810.0,214.0,32.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,4.81
instancias_divididas,13,4,EscaleraReal,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_escalera_real_benchmark_20260709_131243.csv,False,False,,59.0,60.0,106046.0,106106.0,14728.0,32.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,106.106
instancias_divididas,13,4,EscaleraReal,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_escalera_real_benchmark_20260709_131243.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,4,Full,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_full_benchmark_20260709_125347.csv,False,False,,152.0,179.0,31138.0,31317.0,726.0,32.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,31.317
instancias_divididas,13,4,Full,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_full_benchmark_20260709_125347.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,4,Full,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_full_benchmark_20260709_125347.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,4,Par,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_par_benchmark_20260709_123423.csv,False,False,,154.0,188.0,17150.0,17338.0,374.0,32.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.338
instancias_divididas,13,4,Par,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_par_benchmark_20260709_123423.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,13,4,Par,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_13_rangos\resultado_baraja_13r_4p\baraja_13r_4p_par_benchmark_20260709_123423.csv,True,False,,,,,,,,,False,,,,,,,,,,,
